file_path,error_reason
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc_STWIN/ai_fan_coil_monitoring_mlc_STWIN.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc_STWIN/ai_fan_coil_monitoring_mlc_STWIN.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc_STWIN/ai_fan_coil_monitoring_mlc_STWIN.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/smart_asset_tracking_on_nucleo/ai_smart_asset_tracking_on_nucleo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/smart_asset_tracking_on_nucleo/ai_smart_asset_tracking_on_nucleo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/smart_asset_tracking_on_nucleo/ai_smart_asset_tracking_on_nucleo.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc/ai_fan_coil_monitoring_mlc.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc/ai_fan_coil_monitoring_mlc.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc/ai_fan_coil_monitoring_mlc.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/363af7b3-752e-40df-855d-a5ebc3801d8e/workspace/projects/fan_coil_monitoring_mlc/ai_fan_coil_monitoring_mlc.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/4bbbacec-f177-40f3-8265-63c5285569c4/workspace/projects/Project_name_221211/ai_Project_name_221211.json,"{'application': 'e7826f9b-750f-41f9-8bd0-b99a77359203', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/4bbbacec-f177-40f3-8265-63c5285569c4/workspace/projects/Project_name_4924/ai_Project_name_4924.json,"{'application': 'b866ffe9-47ec-4fbc-b8ba-74b2ce9989c9', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/92be9656-88c9-46ea-96cf-884d72b3464e/workspace/projects/Project_name_454872/ai_Project_name_454872.json,"{'application': '45536e19-cc6e-4891-9080-ad176c179d83', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/92be9656-88c9-46ea-96cf-884d72b3464e/workspace/projects/Project_name_434188/ai_Project_name_434188.json,"{'application': '8f38bb9d-a227-4a1e-9b60-29a5bd07507a', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/bfde9b6d-d2db-432d-867d-7fd41f0806c0/workspace/projects/Project_name_257639/ai_Project_name_257639.json,"{'application': '072b9af8-bab7-4721-b3ef-b98a339a4a4a', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/bfde9b6d-d2db-432d-867d-7fd41f0806c0/workspace/projects/Project_name_551505/ai_Project_name_551505.json,"{'application': '276fa3a3-6002-4966-a35b-25310c0da29e', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/9bb2f04f-ea05-43cf-a026-72769ae0fd9f/workspace/projects/Project_name_727808/ai_Project_name_727808.json,"{'application': 'e1350dcf-fe4c-49b7-91db-8805add80e24', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/fb632ef6-a925-499f-970d-282819079f70/workspace/projects/Project_name_132372/ai_Project_name_132372.json,"{'application': '5b270450-73b9-4c22-8568-01cd5320d8aa', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/252bdbb8-f024-43c6-8d6c-d1f951de2d27/workspace/projects/Project_name_674355/ai_Project_name_674355.json,"{'application': 'd6bdd88a-504a-43b0-ab1e-33522835bb52', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/38c396d8-e8f9-4f0a-a3a7-4a3b71638b0f/workspace/projects/Project_name_607581/ai_Project_name_607581.json,"{'application': 'd25a3cde-5135-4820-bbd4-aaa3a4115d4f', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/38c396d8-e8f9-4f0a-a3a7-4a3b71638b0f/workspace/projects/Project_name_935884/ai_Project_name_935884.json,"{'application': 'b8f2e919-43b5-40b6-b4ae-5e8b2390b9e9', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/38c396d8-e8f9-4f0a-a3a7-4a3b71638b0f/workspace/projects/Project_name_821901/ai_Project_name_821901.json,"{'application': '8254609e-070e-4a8a-9626-ba0b29751270', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/38c396d8-e8f9-4f0a-a3a7-4a3b71638b0f/workspace/projects/Project_name_930731/ai_Project_name_930731.json,"{'application': 'd6ef5d9f-f150-486d-afab-924edded1ac8', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/a63b837c-c557-458b-a435-ea6476d0f5b0/workspace/projects/Project_name_857820/ai_Project_name_857820.json,"{'application': 'b806355b-3f7f-4cd1-a796-8dda9b9e2977', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/a63b837c-c557-458b-a435-ea6476d0f5b0/workspace/projects/Project_name_896534/ai_Project_name_896534.json,"{'application': '28dad4b2-cdd2-482f-b293-821451575b9f', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/a63b837c-c557-458b-a435-ea6476d0f5b0/workspace/projects/Project_name_957394/ai_Project_name_957394.json,"{'application': 'f4d3693c-3d32-4683-8ead-18a590392e31', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/a63b837c-c557-458b-a435-ea6476d0f5b0/workspace/projects/Project_name_623364/ai_Project_name_623364.json,"{'application': '76491f0a-c492-4575-8d7f-8e4bc849105e', 'firmware_update': False} is not valid under any of the given schemas"
/home/hemduttdabral/Downloads/proj-api-volume-dump/6d5f93a8-ac97-4edb-92cb-ffcc7af0d21c/workspace/projects/VSM01Test/ai_VSM01Test.json,None is not of type 'string'
